j,s,run_1,run_2,run_3,run_4,run_5,average_subtraction,reference_value
35,600,0.2070000000000003,0.14700000000000024,0.07200000000000006,0.10200000000000009,0.22199999999999998,0.15000000000000013,1.6320000000000001
35,800,0.17100000000000004,0.058499999999999774,0.15974999999999984,0.15974999999999984,0.12599999999999967,0.13499999999999984,1.5390000000000001
35,1000,0.053999999999999604,0.18900000000000028,0.04500000000000015,0.08100000000000018,0.026999999999999913,0.07920000000000002,1.6290000000000002
36,10,0.54,1.4399999999999995,1.4399999999999995,0.3600000000000001,1.4399999999999995,1.0439999999999998,1.2600000000000002
36,200,0.06299999999999994,0.15300000000000002,0.07199999999999984,0.11700000000000021,0.252,0.13140000000000002,1.593
36,400,0.26550000000000007,0.0405000000000002,0.1080000000000001,0.027000000000000135,0.13949999999999996,0.11610000000000009,1.5795
36,600,0.1379999999999999,0.18299999999999983,0.24299999999999988,0.11699999999999999,0.07800000000000007,0.15179999999999993,1.6320000000000001
36,800,0.013499999999999623,0.17100000000000004,0.22724999999999973,0.17100000000000004,0.11474999999999991,0.13949999999999987,1.5390000000000001
36,1000,0.053999999999999604,4.440892098500626e-16,0.053999999999999604,0.18000000000000038,0.17100000000000026,0.09180000000000006,1.6290000000000002
37,10,0.54,0.54,0.54,0.54,1.4399999999999995,0.72,1.2600000000000002
37,200,0.15300000000000002,0.018000000000000238,0.07199999999999984,0.3420000000000001,0.387,0.19440000000000004,1.593
37,400,0.04949999999999988,0.3869999999999998,0.06300000000000017,0.19800000000000018,0.22050000000000036,0.18360000000000007,1.5795
37,600,0.10200000000000009,0.2070000000000003,0.032999999999999696,0.017999999999999794,0.16800000000000015,0.1056,1.6320000000000001
37,800,0.15974999999999984,0.058499999999999774,0.21599999999999975,0.024749999999999828,0.08099999999999996,0.10799999999999983,1.5390000000000001
37,1000,0.07199999999999962,0.04500000000000015,0.15300000000000002,0.2070000000000003,0.03599999999999959,0.10259999999999994,1.6290000000000002
38,10,0.54,1.4399999999999995,0.54,1.2600000000000002,0.54,0.8640000000000001,1.2600000000000002
38,200,0.027000000000000135,0.7469999999999999,0.018000000000000238,0.5670000000000002,0.07199999999999984,0.28620000000000007,1.593
38,400,0.0045000000000001705,0.018000000000000016,0.33299999999999996,0.13050000000000028,0.0045000000000001705,0.09810000000000012,1.5795
38,600,0.13200000000000012,0.0030000000000001137,0.01200000000000001,0.0030000000000001137,0.10200000000000009,0.05040000000000009,1.6320000000000001
38,800,0.2610000000000001,0.02024999999999988,0.03149999999999986,0.08775000000000022,0.05400000000000027,0.09090000000000006,1.5390000000000001
38,1000,0.14400000000000035,0.008999999999999897,0.05400000000000049,0.09899999999999998,0.01800000000000046,0.06480000000000023,1.6290000000000002
39,10,0.3600000000000001,0.3600000000000001,1.4399999999999995,1.4399999999999995,0.54,0.8279999999999997,1.2600000000000002
39,200,0.19799999999999995,0.252,0.018000000000000238,0.07199999999999984,0.018000000000000238,0.11160000000000006,1.593
39,400,0.0405000000000002,0.26550000000000007,0.04949999999999988,0.1844999999999999,0.16199999999999992,0.1404,1.5795
39,600,0.08700000000000019,0.21299999999999986,0.07200000000000006,0.19799999999999995,0.12299999999999978,0.13859999999999997,1.6320000000000001
39,800,0.21599999999999975,0.23849999999999993,0.058499999999999774,0.11474999999999991,0.06525000000000003,0.1385999999999999,1.5390000000000001
39,1000,0.18900000000000028,0.05400000000000049,0.18900000000000028,0.17100000000000004,0.08999999999999964,0.13860000000000014,1.6290000000000002
40,10,0.3600000000000001,1.4399999999999995,1.4399999999999995,3.2399999999999998,0.3600000000000001,1.3679999999999999,1.2600000000000002
40,200,0.018000000000000238,0.33299999999999974,0.33299999999999974,0.42300000000000004,0.3420000000000001,0.28979999999999995,1.593
40,400,0.0045000000000001705,0.07199999999999962,0.20699999999999985,0.07199999999999962,0.04949999999999988,0.08099999999999982,1.5795
40,600,0.16800000000000015,0.1379999999999999,0.19799999999999995,0.08700000000000019,0.13200000000000012,0.14460000000000006,1.6320000000000001
40,800,0.06525000000000003,0.05400000000000027,0.20475,0.013499999999999623,0.10349999999999993,0.08819999999999997,1.5390000000000001
40,1000,0.08100000000000018,0.0990000000000002,0.26100000000000034,0.13500000000000023,0.2250000000000003,0.16020000000000026,1.6290000000000002
41,10,0.54,2.3400000000000003,0.54,1.4399999999999995,1.4399999999999995,1.2599999999999998,1.2600000000000002
41,200,0.15300000000000002,0.15300000000000002,0.28800000000000026,0.29700000000000015,0.2070000000000003,0.21960000000000016,1.593
41,400,0.08549999999999991,0.3869999999999998,0.1080000000000001,0.027000000000000135,0.04949999999999988,0.13139999999999996,1.5795
41,600,0.07800000000000007,0.16800000000000015,0.04800000000000004,0.17700000000000005,0.09299999999999997,0.11280000000000005,1.6320000000000001
41,800,0.13724999999999987,0.03149999999999986,0.04724999999999957,0.22724999999999973,0.03149999999999986,0.09494999999999978,1.5390000000000001
41,1000,0.03599999999999959,0.10799999999999965,0.10799999999999965,0.19799999999999973,0.17100000000000026,0.12419999999999978,1.6290000000000002
42,10,0.54,0.54,1.4399999999999995,1.2600000000000002,1.2600000000000002,1.008,1.2600000000000002
42,200,0.33299999999999974,0.15300000000000002,0.3779999999999999,0.07199999999999984,0.29700000000000015,0.24659999999999993,1.593
42,400,0.0045000000000001705,0.04949999999999988,0.13949999999999996,0.11699999999999977,0.26550000000000007,0.11519999999999997,1.5795
42,600,0.07200000000000006,0.19200000000000017,0.22799999999999976,0.1529999999999998,0.13200000000000012,0.15539999999999998,1.6320000000000001
42,800,0.03149999999999986,0.02024999999999988,0.058499999999999774,0.2722499999999999,0.2722499999999999,0.13094999999999984,1.5390000000000001
42,1000,0.19800000000000018,0.11700000000000021,0.05400000000000049,0.04500000000000015,4.440892098500626e-16,0.08280000000000029,1.6290000000000002
43,10,1.2600000000000002,0.54,0.3600000000000001,0.54,1.4399999999999995,0.828,1.2600000000000002
43,200,0.07199999999999984,0.1080000000000001,0.027000000000000135,0.11700000000000021,0.28800000000000026,0.1224000000000001,1.593
43,400,0.1844999999999999,0.1844999999999999,0.1844999999999999,0.15300000000000002,0.26550000000000007,0.19439999999999996,1.5795
43,600,0.04200000000000004,0.0030000000000001137,0.2370000000000001,0.08700000000000019,0.3270000000000004,0.13920000000000016,1.6320000000000001
43,800,0.06525000000000003,0.08099999999999996,0.17100000000000004,0.18900000000000028,0.08099999999999996,0.11745000000000005,1.5390000000000001
43,1000,0.01800000000000046,0.14400000000000035,0.07200000000000051,0.11700000000000021,0.01800000000000046,0.0738000000000004,1.6290000000000002
44,10,0.54,3.2399999999999998,1.2600000000000002,1.2600000000000002,0.3600000000000001,1.3320000000000003,1.2600000000000002
44,200,0.5670000000000002,0.07199999999999984,0.4320000000000004,0.027000000000000135,0.19799999999999995,0.2592000000000001,1.593
44,400,0.08549999999999991,0.018000000000000016,0.0045000000000001705,0.0405000000000002,0.24300000000000033,0.07830000000000012,1.5795
44,600,0.04200000000000004,0.2070000000000003,0.07800000000000007,0.057000000000000384,0.22199999999999998,0.12120000000000015,1.6320000000000001
44,800,0.3397499999999998,0.13724999999999987,0.08099999999999996,0.05400000000000027,0.3959999999999999,0.20159999999999995,1.5390000000000001
44,1000,0.06300000000000017,0.10799999999999965,0.06300000000000017,0.04499999999999993,0.16200000000000014,0.08820000000000001,1.6290000000000002
45,10,0.3600000000000001,0.3600000000000001,1.4399999999999995,1.4399999999999995,0.3600000000000001,0.7919999999999998,1.2600000000000002
45,200,0.15300000000000002,0.15300000000000002,0.16199999999999992,0.11700000000000021,0.07199999999999984,0.13140000000000002,1.593
45,400,0.16199999999999992,0.1080000000000001,0.5579999999999998,0.09450000000000003,0.08549999999999991,0.20159999999999995,1.5795
45,600,0.16800000000000015,0.057000000000000384,0.09299999999999997,0.057000000000000384,0.07200000000000006,0.08940000000000019,1.6320000000000001
45,800,0.12150000000000016,0.03599999999999959,0.13724999999999987,0.06525000000000003,0.15974999999999984,0.1039499999999999,1.5390000000000001
45,1000,0.03599999999999959,0.13500000000000023,0.036000000000000476,0.06300000000000017,0.036000000000000476,0.061200000000000185,1.6290000000000002
46,10,0.54,0.3600000000000001,1.2600000000000002,0.3600000000000001,3.2399999999999998,1.152,1.2600000000000002
46,200,0.15300000000000002,0.07199999999999984,0.06299999999999994,0.06299999999999994,0.46799999999999997,0.16379999999999995,1.593
46,400,0.018000000000000016,0.0045000000000001705,0.06300000000000017,0.13050000000000028,0.1755,0.07830000000000012,1.5795
46,600,0.16800000000000015,0.04800000000000004,0.07200000000000006,0.08700000000000019,0.01200000000000001,0.0774000000000001,1.6320000000000001
46,800,0.0990000000000002,0.0022500000000000853,0.042750000000000066,0.09224999999999972,0.02024999999999988,0.05129999999999999,1.5390000000000001
46,1000,0.19800000000000018,0.017999999999999572,0.027000000000000135,4.440892098500626e-16,0.053999999999999604,0.05939999999999999,1.6290000000000002
47,10,1.2600000000000002,0.54,1.2600000000000002,0.54,0.3600000000000001,0.7920000000000001,1.2600000000000002
47,200,0.19799999999999995,0.28800000000000026,0.1080000000000001,0.2070000000000003,0.252,0.21060000000000012,1.593
47,400,0.22050000000000036,0.13949999999999996,0.07199999999999962,0.018000000000000016,0.0405000000000002,0.09810000000000003,1.5795
47,600,0.06299999999999972,0.2070000000000003,0.21299999999999986,0.04800000000000004,0.08700000000000019,0.12360000000000002,1.6320000000000001
47,800,0.1822499999999998,0.36224999999999996,0.02024999999999988,0.03599999999999959,0.09224999999999972,0.13859999999999978,1.5390000000000001
47,1000,0.11699999999999999,0.3240000000000005,0.16200000000000014,0.08099999999999996,0.009000000000000119,0.13860000000000014,1.6290000000000002
48,10,1.4399999999999995,1.4399999999999995,0.3600000000000001,1.4399999999999995,1.2600000000000002,1.188,1.2600000000000002
48,200,0.018000000000000238,0.42300000000000004,0.19799999999999995,0.28800000000000026,0.15300000000000002,0.2160000000000001,1.593
48,400,0.22050000000000036,0.3194999999999997,0.0405000000000002,0.1844999999999999,0.2879999999999998,0.21059999999999998,1.5795
48,600,0.07800000000000007,0.01200000000000001,0.08700000000000019,0.11699999999999999,0.2070000000000003,0.10020000000000011,1.6320000000000001
48,800,0.05400000000000027,0.09224999999999972,0.13275000000000015,0.03599999999999959,0.02024999999999988,0.06704999999999992,1.5390000000000001
48,1000,0.017999999999999572,0.0990000000000002,0.09000000000000008,0.04500000000000015,0.07200000000000051,0.06480000000000011,1.6290000000000002
49,10,0.3600000000000001,0.3600000000000001,0.54,1.2600000000000002,0.3600000000000001,0.5760000000000002,1.2600000000000002
49,200,0.018000000000000238,0.5129999999999999,0.027000000000000135,0.3779999999999999,0.027000000000000135,0.19260000000000005,1.593
49,400,0.07199999999999962,0.13050000000000028,0.15300000000000002,0.15300000000000002,0.4005000000000001,0.18180000000000002,1.5795
49,600,0.10200000000000009,0.04200000000000004,0.21299999999999986,0.01200000000000001,0.07200000000000006,0.08820000000000001,1.6320000000000001
49,800,0.03599999999999959,0.04724999999999957,0.1665000000000001,0.04724999999999957,0.03599999999999959,0.06659999999999969,1.5390000000000001
49,1000,0.08100000000000018,0.09000000000000008,0.0990000000000002,0.10799999999999965,0.07199999999999962,0.08999999999999994,1.6290000000000002
50,10,0.3600000000000001,1.2600000000000002,0.54,0.3600000000000001,0.3600000000000001,0.5760000000000002,1.2600000000000002
50,200,0.15300000000000002,0.29700000000000015,0.07199999999999984,0.46799999999999997,0.5670000000000002,0.3114,1.593
50,400,0.3194999999999997,0.1080000000000001,0.0045000000000001705,0.22050000000000036,0.08549999999999991,0.14760000000000004,1.5795
50,600,0.16200000000000014,0.017999999999999794,0.10200000000000009,0.027000000000000135,0.06299999999999972,0.07439999999999998,1.6320000000000001
50,800,0.11474999999999991,0.14849999999999985,0.04724999999999957,0.45225000000000004,0.03149999999999986,0.15884999999999985,1.5390000000000001
50,1000,0.12599999999999967,0.08100000000000018,0.18900000000000028,0.13500000000000023,0.027000000000000135,0.1116000000000001,1.6290000000000002
51,10,0.3600000000000001,0.3600000000000001,0.54,0.54,1.4399999999999995,0.6479999999999999,1.2600000000000002
51,200,0.29700000000000015,0.28800000000000026,0.11700000000000021,0.07199999999999984,0.018000000000000238,0.15840000000000015,1.593
51,400,0.13949999999999996,0.1844999999999999,0.20699999999999985,0.027000000000000135,0.07199999999999962,0.1259999999999999,1.5795
51,600,0.16200000000000014,0.06299999999999972,0.027000000000000135,0.017999999999999794,0.16800000000000015,0.08759999999999998,1.6320000000000001
51,800,0.06974999999999998,0.11025000000000018,0.06974999999999998,0.06525000000000003,0.1665000000000001,0.09630000000000005,1.5390000000000001
51,1000,0.17100000000000026,0.009000000000000119,0.05400000000000049,0.06300000000000017,0.14400000000000035,0.08820000000000028,1.6290000000000002
52,10,1.2600000000000002,1.2600000000000002,0.3600000000000001,0.3600000000000001,2.3400000000000003,1.1160000000000003,1.2600000000000002
52,200,0.19799999999999995,0.027000000000000135,0.2070000000000003,0.16199999999999992,0.11700000000000021,0.1422000000000001,1.593
52,400,0.13949999999999996,0.07199999999999962,0.08549999999999991,0.13050000000000028,0.09450000000000003,0.10439999999999997,1.5795
52,600,0.04200000000000004,0.31200000000000006,0.027000000000000135,0.057000000000000384,0.027000000000000135,0.09300000000000015,1.6320000000000001
52,800,0.05400000000000027,0.013499999999999623,0.0022500000000000853,0.0022500000000000853,0.024749999999999828,0.01934999999999998,1.5390000000000001
52,1000,0.14400000000000035,0.09000000000000008,0.08099999999999996,0.08100000000000018,0.05400000000000049,0.09000000000000022,1.6290000000000002
53,10,1.2600000000000002,1.2600000000000002,0.3600000000000001,0.3600000000000001,2.3400000000000003,1.1160000000000003,1.2600000000000002
53,200,0.16199999999999992,0.33299999999999974,0.29700000000000015,0.1080000000000001,0.5219999999999998,0.28439999999999993,1.593
53,400,0.07199999999999962,0.018000000000000016,0.22950000000000004,0.08549999999999991,0.15300000000000002,0.11159999999999992,1.5795
53,600,0.3270000000000004,0.3270000000000004,0.13200000000000012,0.11699999999999999,0.13200000000000012,0.2070000000000002,1.6320000000000001
53,800,0.07650000000000001,0.13275000000000015,0.05400000000000027,0.21150000000000002,0.18900000000000028,0.13275000000000015,1.5390000000000001
53,1000,0.17100000000000026,0.14400000000000035,0.05400000000000049,0.04500000000000015,0.11699999999999999,0.10620000000000025,1.6290000000000002
54,10,1.4399999999999995,0.54,1.4399999999999995,0.3600000000000001,1.2600000000000002,1.0079999999999998,1.2600000000000002
54,200,0.1080000000000001,0.06299999999999994,0.018000000000000238,0.19799999999999995,0.28800000000000026,0.1350000000000001,1.593
54,400,0.15300000000000002,0.0045000000000001705,0.3105000000000002,0.33299999999999996,0.2519999999999998,0.21060000000000004,1.5795
54,600,0.1379999999999999,0.07800000000000007,0.43199999999999994,0.04200000000000004,0.19799999999999995,0.17759999999999998,1.6320000000000001
54,800,0.03599999999999959,0.14849999999999985,0.17775000000000007,0.009000000000000119,0.12599999999999967,0.09944999999999986,1.5390000000000001
54,1000,0.21600000000000041,0.12599999999999967,0.053999999999999604,0.03599999999999959,0.19800000000000018,0.1259999999999999,1.6290000000000002
55,10,1.2600000000000002,1.4399999999999995,0.3600000000000001,1.2600000000000002,2.3400000000000003,1.332,1.2600000000000002
55,200,0.29700000000000015,0.2430000000000001,0.15300000000000002,0.19799999999999995,0.11700000000000021,0.20160000000000008,1.593
55,400,0.018000000000000016,0.20699999999999985,0.20699999999999985,0.16199999999999992,0.09450000000000003,0.13769999999999993,1.5795
55,600,0.017999999999999794,0.07800000000000007,0.06299999999999972,0.04800000000000004,0.3570000000000002,0.11279999999999997,1.6320000000000001
55,800,0.13275000000000015,0.11474999999999991,0.02024999999999988,0.0990000000000002,0.13724999999999987,0.1008,1.5390000000000001
55,1000,0.15300000000000025,0.24300000000000033,0.07200000000000051,0.11699999999999999,0.13500000000000023,0.14400000000000027,1.6290000000000002
56,10,1.2600000000000002,0.3600000000000001,1.4399999999999995,0.3600000000000001,0.3600000000000001,0.756,1.2600000000000002
56,200,0.28800000000000026,0.15300000000000002,0.07199999999999984,0.06299999999999994,0.33299999999999974,0.18179999999999996,1.593
56,400,0.027000000000000135,0.07199999999999962,0.26550000000000007,0.1755,0.04949999999999988,0.11789999999999994,1.5795
56,600,0.032999999999999696,0.17700000000000005,0.2370000000000001,0.16800000000000015,0.07800000000000007,0.1386,1.6320000000000001
56,800,0.042750000000000066,0.06525000000000003,0.14849999999999985,0.0022500000000000853,0.14849999999999985,0.08144999999999998,1.5390000000000001
56,1000,0.08099999999999996,0.053999999999999604,0.11699999999999999,0.11700000000000021,0.04499999999999993,0.08279999999999994,1.6290000000000002
57,10,1.2600000000000002,3.2399999999999998,1.2600000000000002,0.3600000000000001,0.54,1.332,1.2600000000000002
57,200,0.46799999999999997,0.19799999999999995,0.027000000000000135,0.3779999999999999,0.2430000000000001,0.26280000000000003,1.593
57,400,0.1080000000000001,0.0045000000000001705,0.22050000000000036,0.0405000000000002,0.06300000000000017,0.0873000000000002,1.5795
57,600,0.057000000000000384,0.057000000000000384,0.12299999999999978,0.017999999999999794,0.017999999999999794,0.054600000000000024,1.6320000000000001
57,800,0.22724999999999973,0.06525000000000003,0.024749999999999828,0.1665000000000001,0.12599999999999967,0.12194999999999986,1.5390000000000001
57,1000,0.10799999999999965,0.17100000000000026,0.17100000000000026,0.08999999999999964,0.04500000000000015,0.11699999999999999,1.6290000000000002
58,10,1.4399999999999995,0.3600000000000001,0.54,1.4399999999999995,0.3600000000000001,0.828,1.2600000000000002
58,200,0.1080000000000001,0.1080000000000001,0.06299999999999994,0.2430000000000001,0.07199999999999984,0.11880000000000002,1.593
58,400,0.13949999999999996,0.0405000000000002,0.0405000000000002,0.4544999999999999,0.16199999999999992,0.16740000000000005,1.5795
58,600,0.17700000000000005,0.10799999999999965,0.032999999999999696,0.1379999999999999,0.13200000000000012,0.11759999999999989,1.6320000000000001
58,800,0.058499999999999774,0.06525000000000003,0.06974999999999998,0.1822499999999998,0.05400000000000027,0.08594999999999997,1.5390000000000001
58,1000,0.19800000000000018,0.04499999999999993,4.440892098500626e-16,0.2519999999999998,0.03599999999999959,0.10619999999999999,1.6290000000000002
59,10,0.54,0.3600000000000001,0.3600000000000001,1.4399999999999995,0.3600000000000001,0.6119999999999999,1.2600000000000002
59,200,0.2430000000000001,0.1080000000000001,0.16199999999999992,0.46799999999999997,0.387,0.2736,1.593
59,400,0.35550000000000015,0.0045000000000001705,0.16199999999999992,0.09450000000000003,0.3644999999999998,0.1962,1.5795
59,600,0.16200000000000014,0.2370000000000001,0.12299999999999978,0.12299999999999978,0.16800000000000015,0.1626,1.6320000000000001
59,800,0.013499999999999623,0.0022500000000000853,0.02024999999999988,0.1822499999999998,0.10349999999999993,0.06434999999999987,1.5390000000000001
59,1000,0.06300000000000017,0.13500000000000023,0.36000000000000054,0.24300000000000033,0.09000000000000008,0.17820000000000027,1.6290000000000002
60,10,1.2600000000000002,1.2600000000000002,0.54,0.54,1.2600000000000002,0.9720000000000002,1.2600000000000002
60,200,0.2430000000000001,0.2070000000000003,0.027000000000000135,0.027000000000000135,0.19799999999999995,0.14040000000000014,1.593
60,400,0.08549999999999991,0.16199999999999992,0.04949999999999988,0.027000000000000135,0.018000000000000016,0.06839999999999997,1.5795
60,600,0.08700000000000019,0.16200000000000014,0.12299999999999978,0.06299999999999972,0.027000000000000135,0.0924,1.6320000000000001
60,800,0.09224999999999972,0.013499999999999623,0.05400000000000027,0.14400000000000013,0.0022500000000000853,0.06119999999999996,1.5390000000000001
60,1000,0.053999999999999604,0.05400000000000049,0.18000000000000038,0.18900000000000028,0.2340000000000002,0.1422000000000002,1.6290000000000002
61,10,0.3600000000000001,0.3600000000000001,0.3600000000000001,2.3400000000000003,2.3400000000000003,1.1520000000000004,1.2600000000000002
61,200,0.42300000000000004,0.29700000000000015,0.018000000000000238,0.19799999999999995,0.3779999999999999,0.26280000000000003,1.593
61,400,0.16199999999999992,0.16199999999999992,0.07199999999999962,0.04949999999999988,0.19800000000000018,0.1286999999999999,1.5795
61,600,0.057000000000000384,0.2070000000000003,0.29699999999999993,0.057000000000000384,0.10200000000000009,0.1440000000000002,1.6320000000000001
61,800,0.07650000000000001,0.15974999999999984,0.22275000000000023,0.07650000000000001,0.009000000000000119,0.10890000000000004,1.5390000000000001
61,1000,0.19799999999999973,0.15300000000000025,0.17100000000000026,0.1260000000000001,0.08100000000000018,0.1458000000000001,1.6290000000000002
62,10,1.4399999999999995,2.3400000000000003,0.3600000000000001,0.54,0.3600000000000001,1.008,1.2600000000000002
62,200,0.06299999999999994,0.027000000000000135,0.46799999999999997,0.29700000000000015,0.2070000000000003,0.2124000000000001,1.593
62,400,0.1080000000000001,0.0045000000000001705,0.0045000000000001705,0.13949999999999996,0.11699999999999977,0.07470000000000003,1.5795
62,600,0.2370000000000001,0.07200000000000006,0.04200000000000004,0.22199999999999998,0.0030000000000001137,0.11520000000000005,1.6320000000000001
62,800,0.03599999999999959,0.03599999999999959,0.0990000000000002,0.08099999999999996,0.058499999999999774,0.06209999999999982,1.5390000000000001
62,1000,0.30600000000000027,0.22499999999999987,0.07200000000000051,0.09000000000000008,0.09000000000000008,0.15660000000000016,1.6290000000000002
63,10,1.4399999999999995,0.54,0.54,1.2600000000000002,0.3600000000000001,0.828,1.2600000000000002
63,200,0.16199999999999992,0.1080000000000001,0.19799999999999995,0.018000000000000238,0.6479999999999999,0.22680000000000003,1.593
63,400,0.22950000000000004,0.018000000000000016,0.1080000000000001,0.018000000000000016,0.3780000000000001,0.15030000000000004,1.5795
63,600,0.04200000000000004,0.057000000000000384,0.11699999999999999,0.2070000000000003,0.07200000000000006,0.09900000000000016,1.6320000000000001
63,800,0.02024999999999988,0.2610000000000001,0.11474999999999991,0.05400000000000027,0.15974999999999984,0.12195,1.5390000000000001
63,1000,0.026999999999999913,0.18000000000000038,0.1260000000000001,0.027000000000000135,0.008999999999999897,0.07380000000000009,1.6290000000000002
64,10,2.3400000000000003,0.3600000000000001,2.3400000000000003,1.4399999999999995,1.4399999999999995,1.584,1.2600000000000002
64,200,0.2430000000000001,0.027000000000000135,0.1080000000000001,0.11700000000000021,0.07199999999999984,0.11340000000000008,1.593
64,400,0.07199999999999962,0.08549999999999991,0.018000000000000016,0.1844999999999999,0.04949999999999988,0.08189999999999986,1.5795
64,600,0.04200000000000004,0.1529999999999998,0.18299999999999983,0.22799999999999976,0.032999999999999696,0.12779999999999983,1.6320000000000001
64,800,0.058499999999999774,0.11025000000000018,0.13724999999999987,0.04724999999999957,0.03599999999999959,0.0778499999999998,1.5390000000000001
64,1000,0.08099999999999996,0.0990000000000002,0.08100000000000018,0.0990000000000002,0.09000000000000008,0.09000000000000012,1.6290000000000002
65,10,0.54,0.3600000000000001,0.54,1.4399999999999995,1.4399999999999995,0.8639999999999999,1.2600000000000002
65,200,0.28800000000000026,0.06299999999999994,0.2430000000000001,0.2430000000000001,0.07199999999999984,0.18180000000000004,1.593
65,400,0.08549999999999991,0.04949999999999988,0.08549999999999991,0.07199999999999962,0.13949999999999996,0.08639999999999985,1.5795
65,600,0.1529999999999998,0.11699999999999999,0.10200000000000009,0.04200000000000004,0.24299999999999988,0.13139999999999996,1.6320000000000001
65,800,0.17100000000000004,0.03149999999999986,0.058499999999999774,0.15974999999999984,0.13275000000000015,0.11069999999999994,1.5390000000000001
65,1000,0.08100000000000018,0.21600000000000041,0.17100000000000026,0.1260000000000001,0.07200000000000051,0.1332000000000003,1.6290000000000002
66,10,0.54,0.3600000000000001,1.2600000000000002,0.3600000000000001,2.3400000000000003,0.9720000000000002,1.2600000000000002
66,200,0.07199999999999984,0.06299999999999994,0.5579999999999998,0.28800000000000026,0.15300000000000002,0.22679999999999997,1.593
66,400,0.04949999999999988,0.0045000000000001705,0.1080000000000001,0.027000000000000135,0.1080000000000001,0.05940000000000008,1.5795
66,600,0.027000000000000135,0.19200000000000017,0.22199999999999998,0.027000000000000135,0.29699999999999993,0.15300000000000008,1.6320000000000001
66,800,0.0022500000000000853,0.07650000000000001,0.2835000000000001,0.11025000000000018,0.024749999999999828,0.09945000000000004,1.5390000000000001
66,1000,4.440892098500626e-16,0.07199999999999962,0.053999999999999604,0.16200000000000014,0.11700000000000021,0.081,1.6290000000000002
67,10,0.54,0.3600000000000001,0.54,0.54,1.4399999999999995,0.6839999999999999,1.2600000000000002
67,200,0.16199999999999992,0.33299999999999974,0.33299999999999974,0.11700000000000021,0.027000000000000135,0.19439999999999996,1.593
67,400,0.0045000000000001705,0.027000000000000135,0.08549999999999991,0.04949999999999988,0.16199999999999992,0.06570000000000001,1.5795
67,600,0.057000000000000384,0.14700000000000024,0.1379999999999999,0.29699999999999993,0.06299999999999972,0.14040000000000002,1.6320000000000001
67,800,0.06525000000000003,0.05400000000000027,0.13275000000000015,0.14400000000000013,0.17775000000000007,0.11475000000000013,1.5390000000000001
